Error type,qa_session_id,audit_timestamp,corp_id,corp_name,client_id,client_name,client_status,client_url,web_unpaid_desk_num,web_unpaid_mobile_num,web_paid_desk_num,web_paid_mobile_num,db_unpaid_num,db_paid_num,db_show_dest_num,db_paid_product,db_ssl_status,final_url,initial_http_status,final_http_status,final_url_ip,final_url_ns,is_domain_in_yl,is_website_live,is_website_redirected,is_unpaid_desk_match,is_unpaid_mob_match,is_paid_desk_match,is_paid_mob_match,is_paid_ctn_config_proper,is_session_tracking_on,is_https_on,is_https_doable,is_error_free
All Errors,20181024063123,2018-10-24 06:41:37,112,One Hour Air,142056,One Hour Heating & Air Conditioning of Harrisburg SD,LIVE,http://onehourairsiouxfalls.com,6052711419,6052711419,6054969492,6054969492,6052062569,6054969492,1,PPC Not Found,2,https://www.onehourairsiouxfalls.com/?provider=google,301,200,209.17.116.160,ns3b.dns-host.com.,yes,yes,yes,no,no,yes,yes,yes,yes,yes,yes,no,
All Errors,20181024063123,2018-10-24 06:44:28,112,One Hour Air,153700,One Hour Heating & Air Conditioning of Oceanside NY,LIVE,http://onehourofnassaucounty.com,5166705997,5166705997,5162063616,5162063616,5166705997,5162063616,0,PPC Not Found,1,http://www.onehourofnassaucounty.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:44:48,112,One Hour Air,169945,One Hour Heating & Air Conditioning of Greenwood SC,LIVE,http://onehourairgreenwood.com,8643962473,8643962473,8643748790,8643748790,8643962473,8643748790,0,PPC Not Found,1,http://www.onehourairgreenwood.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
All Errors,20181024063123,2018-10-24 06:45:28,112,One Hour Air,230076,One Hour Heating & Air Conditioning of Ames IA,LIVE,http://onehourheatandairames.com,5153372482,5153372482,5152033269,5152033269,5153372482,5152033269,0,PPC Not Found,1,http://www.onehourheatandairames.com/?provider=google,301,200,205.178.153.6,dns2.cscdns.net.,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,
Check unpaid desktop CTN,20181024063123,2018-10-24 06:31:44,112,One Hour Air,23483,High Tech Mechanical Inc.,LIVE,http://hightechmech.com,6057185403,6057185403,6057185403,6057185403,6059393370,6056532264,0,PPC Not Found,1,https://www.hightechmech.com/?provider=google,301,200,174.129.25.170,ns75.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181024063123,2018-10-24 06:32:54,112,One Hour Air,48507,One Hour Heating & Air Conditioning of Hanover MD,LIVE,http://onehourbaltimore.com,5133222870,5133222870,8005741725,8005741725,4433129454,No DB Paid Number,0,PPC Not Found,0,https://www.onehourheatandair.com/?provider=google,301,200,4.34.229.183,dns2.cscdns.net.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181024063123,2018-10-24 06:33:18,112,One Hour Air,48521,One Hour Heating & Air Conditioning of Birmingham AL,LIVE,http://onehourbirmingham.com,0,0,0,0,2055882260,No DB Paid Number,0,PPC Not Found,0,https://onehourbirmingham.com/?provider=google,301,200,198.61.198.95,dns2.cscdns.net.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181024063123,2018-10-24 06:38:29,112,One Hour Air,59831,One Hour Heating & Air Conditioning of Butler PA,LIVE,http://schneideronehour.com,0,0,0,0,7249490720,7242306901,0,PPC Not Found,2,https://schneideronehour.com/?provider=google,301,200,159.203.105.209,ns21.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
Check unpaid desktop CTN,20181024063123,2018-10-24 06:38:49,112,One Hour Air,61797,One Hour Heating & Air Conditioning of Port Orange FL,LIVE,http://onehourairdaytonabeach.com,3868680716,3868680716,3868683086,3868683086,4072788081,4072788079,0,PPC Not Found,1,http://www.onehourairdaytonabeach.com/?provider=google,301,200,205.178.153.7,ns65.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,yes,no,no,no,
Check unpaid desktop CTN,20181024063123,2018-10-24 06:39:08,112,One Hour Air,61800,One Hour Heating & Air Conditioning of Atlantic Beach FL,LIVE,http://onehourairjacksonville.com,0,0,0,0,9043855549,9044687932,0,PPC Not Found,0,https://onehourbros.com/jacksonville/?provider=google,301,200,159.203.105.209,ns41.domaincontrol.com.,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,
