http response,url,referrer
200,https://www.handandstonealgonquin.com/signature_facials.html,
200,https://www.handandstonealgonquin.com/led_skin_phototherapy_treatment.html,
200,https://www.handandstonealgonquin.com/spa_enhancements.html,
200,https://www.handandstonealgonquin.com/swedish_massage.html,
200,https://www.handandstonealgonquin.com/spas.html,
200,https://www.handandstonealgonquin.com/salicylic_peels.html,
200,https://www.handandstonealgonquin.com/pre_natal_massage.html,
200,https://www.handandstonealgonquin.com/hot_stone_massage.html,
200,https://www.handandstonealgonquin.com/lactic_peels.html,
200,https://www.handandstonealgonquin.com/glycolic_peels.html,
200,https://www.handandstonealgonquin.com/microdermabrasion.html,
200,https://www.handandstonealgonquin.com/sensitive_skin_facial.html,
200,https://www.handandstonealgonquin.com/rosacea_facial.html,
200,https://www.handandstonealgonquin.com/detox_facial.html,
200,https://www.handandstonealgonquin.com/anti_aging_collagen_facial.html,
200,https://www.handandstonealgonquin.com/mens_facial.html,
200,https://www.handandstonealgonquin.com/classic_facial.html,
200,https://www.handandstonealgonquin.com/membership.html,
200,https://www.handandstonealgonquin.com/facial.html,
200,https://www.handandstonealgonquin.com/first_visit.html,
200,https://www.handandstonealgonquin.com/massage.html,
200,https://www.handandstonealgonquin.com/,
200,https://www.handandstonegreensboro.com/reviews.html,
200,https://www.handandstonealgonquin.com/teen_facial.html,
200,https://www.handandstonealgonquin.com/rejuvenating_facial.html,
200,https://www.handandstonegreensboro.com/exceptional_exfoliations_and_peels.html,
200,https://www.handandstonealgonquin.com/spa_menu.html,
200,https://www.handandstonegreensboro.com/pre_natal_massage.html,
200,https://www.handandstonegreensboro.com/himalayan_salt_stone_massage.html,
200,https://www.handandstonegreensboro.com/trigger_point_massage.html,
200,https://www.handandstonegreensboro.com/hair_removal.html,
200,https://www.handandstonegreensboro.com/bioactive_peel.html,
200,https://www.handandstonegreensboro.com/exceptional_facials.html,
200,https://www.handandstonegreensboro.com/sports_massage.html,
200,https://www.handandstonegreensboro.com/swedish_massage.html,
200,https://www.handandstonegreensboro.com/couples_massage.html,
200,https://www.handandstonegreensboro.com/deep_tissue_massage.html,
200,https://www.handandstonegreensboro.com/hot_stone_massage.html,
200,https://www.handandstonegreensboro.com/signature_facials.html,
200,https://www.handandstonegreensboro.com/spa_enhancements.html,
200,https://www.handandstonegreensboro.com/led_skin_phototherapy_treatment.html,
200,https://www.handandstonegreensboro.com/spas.html,
200,https://www.handandstonegreensboro.com/salicylic_peels.html,
200,https://www.handandstonegreensboro.com/lactic_peels.html,
200,https://www.handandstonegreensboro.com/glycolic_peels.html,
200,https://www.handandstonegreensboro.com/microdermabrasion.html,
200,https://www.handandstonegreensboro.com/sensitive_skin_facial.html,
